time,payload_x_position,payload_y_position,payload_z_position,payload_x_velocity,payload_y_velocity,payload_z_velocity,half_times,payload_x_acceleration,payload_y_acceleration,payload_z_acceleration
3.1,20.687,0,81.3666,7.79383,0,20.438,3.105,-0.199069,-0,-1.52202
3.11,20.7648,0,81.5702,7.7743,0,20.2887,3.115,-0.197237,-0,-1.51473
3.12,20.8425,0,81.7724,7.75495,0,20.1401,3.125,-0.195424,-0,-1.50753
3.13,20.9199,0,81.973,7.73578,0,19.9922,3.135,-0.193628,-0,-1.50041
3.14,20.9972,0,82.1722,7.71678,0,19.845,3.145,-0.191851,-0,-1.49338
3.15,21.0742,0,82.3699,7.69796,0,19.6985,3.155,-0.190091,-0,-1.48643
3.16,21.1511,0,82.5662,7.67932,0,19.5527,3.165,-0.188348,-0,-1.47956
3.17,21.2278,0,82.761,7.66084,0,19.4075,3.175,-0.186623,-0,-1.47278
3.18,21.3044,0,82.9544,7.64253,0,19.263,3.185,-0.184915,-0,-1.46608
3.19,21.3807,0,83.1463,7.62439,0,19.1192,3.195,-0.183223,-0,-1.45946
3.2,21.4568,0,83.3367,7.60642,0,18.976,3.205,-0.181548,-0,-1.45292
3.21,21.5328,0,83.5258,7.58861,0,18.8335,3.215,-0.179889,-0,-1.44645
3.22,21.6086,0,83.7134,7.57096,0,18.6916,3.225,-0.178246,-0,-1.44006
3.23,21.6842,0,83.8996,7.55347,0,18.5503,3.235,-0.176619,-0,-1.43375
3.24,21.7597,0,84.0844,7.53615,0,18.4097,3.245,-0.175008,-0,-1.42752
3.25,21.835,0,84.2678,7.51898,0,18.2697,3.255,-0.173412,-0,-1.42136
3.26,21.9101,0,84.4498,7.50197,0,18.1302,3.265,-0.171831,-0,-1.41527
3.27,21.985,0,84.6304,7.48511,0,17.9914,3.275,-0.170265,-0,-1.40925
3.28,22.0598,0,84.8097,7.46841,0,17.8531,3.285,-0.168713,-0,-1.40331
3.29,22.1344,0,84.9875,7.45186,0,17.7155,3.295,-0.167177,-0,-1.39743
3.3,22.2088,0,85.164,7.43546,0,17.5784,3.305,-0.165654,-0,-1.39163
3.31,22.2831,0,85.3391,7.41921,0,17.4419,3.315,-0.164146,-0,-1.38589
3.32,22.3572,0,85.5128,7.4031,0,17.3059,3.325,-0.162652,-0,-1.38022
3.33,22.4311,0,85.6852,7.38715,0,17.1705,3.335,-0.161172,-0,-1.37462
3.34,22.5049,0,85.8562,7.37134,0,17.0357,3.345,-0.159705,-0,-1.36909
3.35,22.5786,0,86.0259,7.35567,0,16.9013,3.355,-0.158251,-0,-1.36362
3.36,22.652,0,86.1943,7.34015,0,16.7676,3.365,-0.156811,-0,-1.35821
3.37,22.7254,0,86.3613,7.32476,0,16.6343,3.375,-0.155384,-0,-1.35287
3.38,22.7985,0,86.5269,7.30952,0,16.5016,3.385,-0.15397,-0,-1.3476
3.39,22.8716,0,86.6913,7.29441,0,16.3694,3.395,-0.152569,-0,-1.34238
3.4,22.9444,0,86.8543,7.27945,0,16.2377,3.405,-0.15118,-0,-1.33723
3.41,23.0172,0,87.0161,7.26462,0,16.1065,3.415,-0.149804,-0,-1.33213
3.42,23.0897,0,87.1765,7.24992,0,15.9759,3.425,-0.14844,-0,-1.3271
3.43,23.1622,0,87.3356,7.23536,0,15.8457,3.435,-0.147088,-0,-1.32213
3.44,23.2344,0,87.4934,7.22093,0,15.716,3.445,-0.145748,-0,-1.31721
3.45,23.3066,0,87.6499,7.20663,0,15.5868,3.455,-0.14442,-0,-1.31236
3.46,23.3786,0,87.8051,7.19246,0,15.458,3.465,-0.143104,-0,-1.30756
3.47,23.4504,0,87.9591,7.17843,0,15.3297,3.475,-0.141799,-0,-1.30282
3.48,23.5221,0,88.1117,7.16452,0,15.2019,3.485,-0.140505,-0,-1.29813
3.49,23.5937,0,88.2631,7.15073,0,15.0746,3.495,-0.139223,-0,-1.2935
3.5,23.6652,0,88.4132,7.13707,0,14.9477,3.505,-0.137952,-0,-1.28892
3.51,23.7365,0,88.5621,7.12354,0,14.8213,3.515,-0.136692,-0,-1.2844
3.52,23.8076,0,88.7096,7.11013,0,14.6953,3.525,-0.135443,-0,-1.27993
3.53,23.8787,0,88.856,7.09684,0,14.5697,3.535,-0.134204,-0,-1.27552
3.54,23.9496,0,89.001,7.08368,0,14.4446,3.545,-0.132977,-0,-1.27116
3.55,24.0203,0,89.1449,7.07063,0,14.3199,3.555,-0.131759,-0,-1.26685
3.56,24.091,0,89.2874,7.05771,0,14.1956,3.565,-0.130552,-0,-1.26259
3.57,24.1615,0,89.4288,7.0449,0,14.0717,3.575,-0.129356,-0,-1.25838
3.58,24.2319,0,89.5689,7.03221,0,13.9483,3.585,-0.128169,-0,-1.25422
3.59,24.3021,0,89.7077,7.01964,0,13.8252,3.595,-0.126992,-0,-1.25011
3.6,24.3723,0,89.8454,7.00718,0,13.7026,3.605,-0.125826,-0,-1.24605
3.61,24.4423,0,89.9818,6.99484,0,13.5804,3.615,-0.124669,-0,-1.24204
3.62,24.5122,0,90.117,6.98261,0,13.4585,3.625,-0.123522,-0,-1.23808
3.63,24.5819,0,90.251,6.97049,0,13.3371,3.635,-0.122384,-0,-1.23417
3.64,24.6516,0,90.3837,6.95848,0,13.216,3.645,-0.121256,-0,-1.2303
3.65,24.7211,0,90.5153,6.94659,0,13.0953,3.655,-0.120138,-0,-1.22648
3.66,24.7905,0,90.6456,6.9348,0,12.975,3.665,-0.119028,-0,-1.2227
3.67,24.8598,0,90.7748,6.92313,0,12.855,3.675,-0.117928,-0,-1.21897
3.68,24.929,0,90.9027,6.91156,0,12.7355,3.685,-0.116837,-0,-1.21529
3.69,24.998,0,91.0295,6.9001,0,12.6162,3.695,-0.115755,-0,-1.21165
3.7,25.067,0,91.1551,6.88874,0,12.4974,3.705,-0.114682,-0,-1.20805
3.71,25.1358,0,91.2794,6.87749,0,12.3789,3.715,-0.113617,-0,-1.2045
3.72,25.2045,0,91.4026,6.86634,0,12.2607,3.725,-0.112562,-0,-1.20099
3.73,25.2731,0,91.5247,6.8553,0,12.1429,3.735,-0.111515,-0,-1.19753
3.74,25.3416,0,91.6455,6.84436,0,12.0254,3.745,-0.110477,-0,-1.19411
3.75,25.41,0,91.7652,6.83352,0,11.9083,3.755,-0.109447,-0,-1.19072
3.76,25.4783,0,91.8837,6.82279,0,11.7915,3.765,-0.108425,-0,-1.18739
3.77,25.5465,0,92.001,6.81215,0,11.675,3.775,-0.107412,-0,-1.18409
3.78,25.6145,0,92.1172,6.80161,0,11.5588,3.785,-0.106408,-0,-1.18083
3.79,25.6825,0,92.2322,6.79117,0,11.443,3.795,-0.105411,-0,-1.17762
3.8,25.7504,0,92.346,6.78083,0,11.3275,3.805,-0.104423,-0,-1.17444
3.81,25.8181,0,92.4587,6.77059,0,11.2122,3.815,-0.103442,-0,-1.1713
3.82,25.8858,0,92.5703,6.76044,0,11.0973,3.825,-0.10247,-0,-1.16821
3.83,25.9533,0,92.6807,6.75039,0,10.9827,3.835,-0.101505,-0,-1.16515
3.84,26.0208,0,92.7899,6.74043,0,10.8684,3.845,-0.100549,-0,-1.16213
3.85,26.0881,0,92.898,6.73057,0,10.7544,3.855,-0.0996001,-0,-1.15915
3.86,26.1554,0,93.005,6.7208,0,10.6407,3.865,-0.098659,-0,-1.1562
3.87,26.2226,0,93.1109,6.71112,0,10.5273,3.875,-0.0977257,-0,-1.1533
3.88,26.2896,0,93.2156,6.70153,0,10.4142,3.885,-0.0968,-0,-1.15043
3.89,26.3566,0,93.3192,6.69204,0,10.3013,3.895,-0.0958819,-0,-1.14759
3.9,26.4235,0,93.4216,6.68263,0,10.1887,3.905,-0.0949713,-0,-1.1448
3.91,26.4902,0,93.5229,6.67331,0,10.0764,3.915,-0.0940682,-0,-1.14204
3.92,26.5569,0,93.6231,6.66409,0,9.96438,3.925,-0.0931726,-0,-1.13931
3.93,26.6235,0,93.7222,6.65495,0,9.85261,3.935,-0.0922843,-0,-1.13663
3.94,26.69,0,93.8202,6.64589,0,9.74111,3.945,-0.0914034,-0,-1.13397
3.95,26.7564,0,93.917,6.63693,0,9.62987,3.955,-0.0905299,-0,-1.13135
3.96,26.8228,0,94.0128,6.62804,0,9.51888,3.965,-0.0896635,-0,-1.12877
3.97,26.889,0,94.1074,6.61925,0,9.40815,3.975,-0.0888045,-0,-1.12622
3.98,26.9552,0,94.2009,6.61054,0,9.29767,3.985,-0.0879526,-0,-1.1237
3.99,27.0212,0,94.2934,6.60191,0,9.18743,3.995,-0.0871079,-0,-1.12122
4,27.0872,0,94.3847,6.59336,0,9.07744,4.005,-5.1906,-0,-8.14617
4.01,27.1506,0,94.4715,6.08417,0,8.2783,4.015,-4.38597,-0,-6.96769
4.02,27.2093,0,94.5508,5.6539,0,7.59477,4.025,-3.75625,-0,-6.04569
4.03,27.264,0,94.6238,5.28541,0,7.00169,4.035,-3.25345,-0,-5.30991
4.04,27.3152,0,94.6912,4.96625,0,6.48078,4.045,-2.84516,-0,-4.71284
4.05,27.3635,0,94.7537,4.68714,0,6.01846,4.055,-2.5088,-0,-4.22139
4.06,27.4091,0,94.8118,4.44103,0,5.60434,4.065,-2.2282,-0,-3.81187
4.07,27.4524,0,94.866,4.22244,0,5.23039,4.075,-1.99155,-0,-3.46695
4.08,27.4937,0,94.9166,4.02707,0,4.89028,4.085,-1.79002,-0,-3.17372
4.09,27.5331,0,94.964,3.85147,0,4.57894,4.095,-1.61693,-0,-2.92234
4.1,27.5708,0,95.0083,3.69285,0,4.29226,4.105,-1.46712,-0,-2.70526
4.11,27.607,0,95.0499,3.54892,0,4.02687,4.115,-1.33656,-0,-2.51657
4.12,27.6419,0,95.089,3.41781,0,3.78,4.125,-1.22207,-0,-2.35158
4.13,27.6754,0,95.1256,3.29792,0,3.54931,4.135,-1.12111,-0,-2.20656
4.14,27.7079,0,95.16,3.18794,0,3.33285,4.145,-1.03161,-0,-2.0785
4.15,27.7392,0,95.1923,3.08674,0,3.12895,4.155,-0.951908,-0,-1.96492
4.16,27.7696,0,95.2226,2.99336,0,2.93619,4.165,-0.880633,-0,-1.86381
4.17,27.7991,0,95.2511,2.90697,0,2.75335,4.175,-0.816647,-0,-1.77349
4.18,27.8278,0,95.2778,2.82685,0,2.57937,4.185,-0.759005,-0,-1.69255
4.19,27.8557,0,95.3027,2.7524,0,2.41333,4.195,-0.706915,-0,-1.61983
4.2,27.8829,0,95.3261,2.68305,0,2.25442,4.205,-0.659711,-0,-1.55432
4.21,27.9094,0,95.3478,2.61833,0,2.10194,4.215,-0.616829,-0,-1.49518
4.22,27.9353,0,95.3681,2.55782,0,1.95527,4.225,-0.577788,-0,-1.44168
4.23,27.9606,0,95.387,2.50114,0,1.81384,4.235,-0.542181,-0,-1.39319
4.24,27.9853,0,95.4044,2.44795,0,1.67717,4.245,-0.509657,-0,-1.34918
4.25,28.0095,0,95.4205,2.39795,0,1.54481,4.255,-0.479915,-0,-1.30917
4.26,28.0333,0,95.4353,2.35087,0,1.41638,4.265,-0.452696,-0,-1.27275
4.27,28.0566,0,95.4489,2.30646,0,1.29152,4.275,-0.427777,-0,-1.23954
4.28,28.0794,0,95.4612,2.2645,0,1.16993,4.285,-0.404965,-0,-1.20922
4.29,28.1019,0,95.4723,2.22477,0,1.0513,4.295,-0.384093,-0,-1.1815
4.3,28.1239,0,95.4822,2.18709,0,0.935396,4.305,-0.365015,-0,-1.15611
4.31,28.1456,0,95.491,2.15128,0,0.821981,4.315,-0.347604,-0,-1.13282
4.32,28.167,0,95.4987,2.11718,0,0.710852,4.325,-0.33175,-0,-1.11139
4.33,28.188,0,95.5052,2.08464,0,0.601825,4.335,-0.317353,-0,-1.09162
4.34,28.2087,0,95.5107,2.05351,0,0.494737,4.345,-0.304328,-0,-1.07332
4.35,28.229,0,95.5151,2.02365,0,0.389445,4.355,-0.292595,-0,-1.05631
4.36,28.2491,0,95.5185,1.99495,0,0.285821,4.365,-0.282081,-0,-1.04041
4.37,28.269,0,95.5209,1.96728,0,0.183756,4.375,-0.272719,-0,-1.02547
4.38,28.2885,0,95.5222,1.94052,0,0.0831572,4.385,-0.264444,-0,-1.01133
4.39,28.3078,0,95.5225,1.91458,0,-0.0160545,4.395,-0.257194,-0,-0.997843
4.4,28.3268,0,95.5219,1.88935,0,-0.113943,4.405,-0.250906,-0,-0.984868
4.41,28.3456,0,95.5203,1.86474,0,-0.210558,4.415,-0.245518,-0,-0.972277
4.42,28.3641,0,95.5177,1.84065,0,-0.305939,4.425,-0.240967,-0,-0.959948
4.43,28.3824,0,95.5142,1.81701,0,-0.40011,4.435,-0.237189,-0,-0.94777
4.44,28.4004,0,95.5097,1.79374,0,-0.493086,4.445,-0.234119,-0,-0.935642
4.45,28.4182,0,95.5043,1.77078,0,-0.584873,4.455,-0.231691,-0,-0.923474
4.46,28.4358,0,95.498,1.74805,0,-0.675465,4.465,-0.229839,-0,-0.911187
4.47,28.4532,0,95.4908,1.7255,0,-0.764853,4.475,-0.228498,-0,-0.898715
4.48,28.4704,0,95.4827,1.70308,0,-0.853017,4.485,-0.227603,-0,-0.886002
4.49,28.4873,0,95.4737,1.68076,0,-0.939934,4.495,-0.22709,-0,-0.873004
4.5,28.504,0,95.4639,1.65848,0,-1.02558,4.505,-0.226901,-0,-0.859688
4.51,28.5204,0,95.4532,1.63622,0,-1.10991,4.515,-0.226977,-0,-0.846033
4.52,28.5367,0,95.4417,1.61395,0,-1.19291,4.525,-0.227264,-0,-0.832025
4.53,28.5527,0,95.4294,1.59166,0,-1.27453,4.535,-0.227711,-0,-0.81766
4.54,28.5685,0,95.4162,1.56932,0,-1.35474,4.545,-0.228271,-0,-0.802941
4.55,28.5841,0,95.4023,1.54693,0,-1.43351,4.555,-0.228903,-0,-0.78788
4.56,28.5995,0,95.3876,1.52447,0,-1.5108,4.565,-0.229567,-0,-0.772492
4.57,28.6146,0,95.3721,1.50195,0,-1.58658,4.575,-0.230229,-0,-0.756798
4.58,28.6295,0,95.3559,1.47937,0,-1.66082,4.585,-0.230858,-0,-0.740825
4.59,28.6442,0,95.3389,1.45672,0,-1.7335,4.595,-0.231427,-0,-0.724601
4.6,28.6586,0,95.3212,1.43402,0,-1.80458,4.605,-0.231914,-0,-0.708157
4.61,28.6729,0,95.3028,1.41127,0,-1.87405,4.615,-0.232297,-0,-0.691527
4.62,28.6869,0,95.2837,1.38848,0,-1.94189,4.625,-0.232562,-0,-0.674745
4.63,28.7006,0,95.264,1.36566,0,-2.00808,4.635,-0.232693,-0,-0.657846
4.64,28.7142,0,95.2436,1.34284,0,-2.07262,4.645,-0.23268,-0,-0.640866
4.65,28.7275,0,95.2225,1.32001,0,-2.13549,4.655,-0.232515,-0,-0.623841
4.66,28.7406,0,95.2009,1.2972,0,-2.19669,4.665,-0.232192,-0,-0.606805
4.67,28.7534,0,95.1786,1.27442,0,-2.25621,4.675,-0.231706,-0,-0.589792
4.68,28.7661,0,95.1557,1.25169,0,-2.31407,4.685,-0.231055,-0,-0.572836
4.69,28.7785,0,95.1323,1.22902,0,-2.37027,4.695,-0.230239,-0,-0.555967
4.7,28.7906,0,95.1084,1.20644,0,-2.42481,4.705,-0.229259,-0,-0.539216
4.71,28.8026,0,95.0838,1.18395,0,-2.4777,4.715,-0.228116,-0,-0.522611
4.72,28.8143,0,95.0588,1.16157,0,-2.52897,4.725,-0.226815,-0,-0.506178
4.73,28.8258,0,95.0333,1.13932,0,-2.57863,4.735,-0.225359,-0,-0.489943
4.74,28.8371,0,95.0072,1.11721,0,-2.62669,4.745,-0.223754,-0,-0.473928
4.75,28.8482,0,94.9807,1.09526,0,-2.67318,4.755,-0.222006,-0,-0.458154
4.76,28.859,0,94.9538,1.07348,0,-2.71813,4.765,-0.22012,-0,-0.44264
4.77,28.8696,0,94.9264,1.05189,0,-2.76155,4.775,-0.218105,-0,-0.427404
4.78,28.8801,0,94.8986,1.03049,0,-2.80348,4.785,-0.215966,-0,-0.412459
4.79,28.8903,0,94.8703,1.00931,0,-2.84394,4.795,-0.213712,-0,-0.39782
4.8,28.9002,0,94.8417,0.988341,0,-2.88297,4.805,-0.21135,-0,-0.383498
4.81,28.91,0,94.8127,0.967608,0,-2.92059,4.815,-0.208887,-0,-0.369502
4.82,28.9196,0,94.7833,0.947116,0,-2.95684,4.825,-0.206333,-0,-0.355841
4.83,28.929,0,94.7535,0.926875,0,-2.99175,4.835,-0.203694,-0,-0.342522
4.84,28.9381,0,94.7235,0.906893,0,-3.02535,4.845,-0.200977,-0,-0.32955
4.85,28.9471,0,94.693,0.887177,0,-3.05768,4.855,-0.198192,-0,-0.316927
4.86,28.9559,0,94.6623,0.867734,0,-3.08877,4.865,-0.195344,-0,-0.304657
4.87,28.9645,0,94.6313,0.848571,0,-3.11865,4.875,-0.192442,-0,-0.292741
4.88,28.9729,0,94.5999,0.829692,0,-3.14737,4.885,-0.189492,-0,-0.281178
4.89,28.9811,0,94.5683,0.811103,0,-3.17496,4.895,-0.1865,-0,-0.269969
4.9,28.9891,0,94.5364,0.792807,0,-3.20144,4.905,-0.183475,-0,-0.25911
4.91,28.9969,0,94.5043,0.774809,0,-3.22686,4.915,-0.180421,-0,-0.248599
4.92,29.0046,0,94.4719,0.757109,0,-3.25125,4.925,-0.177344,-0,-0.238433
4.93,29.0121,0,94.4393,0.739712,0,-3.27464,4.935,-0.174251,-0,-0.228607
4.94,29.0194,0,94.4064,0.722618,0,-3.29706,4.945,-0.171146,-0,-0.219116
4.95,29.0265,0,94.3734,0.705828,0,-3.31856,4.955,-0.168036,-0,-0.209955
4.96,29.0335,0,94.3401,0.689344,0,-3.33915,4.965,-0.164923,-0,-0.201118
4.97,29.0403,0,94.3066,0.673165,0,-3.35888,4.975,-0.161814,-0,-0.192599
4.98,29.047,0,94.2729,0.657291,0,-3.37778,4.985,-0.158712,-0,-0.18439
4.99,29.0534,0,94.239,0.641721,0,-3.39587,4.995,-0.155621,-0,-0.176485
5,29.0598,0,94.205,0.626455,0,-3.41318,5.005,-0.152544,-0,-0.168877
5.01,29.066,0,94.1708,0.61149,0,-3.42975,5.015,-0.149486,-0,-0.161558
5.02,29.072,0,94.1364,0.596826,0,-3.4456,5.025,-0.146449,-0,-0.15452
5.03,29.0779,0,94.1019,0.582459,0,-3.46075,5.035,-0.143436,-0,-0.147756
5.04,29.0837,0,94.0672,0.568388,0,-3.47525,5.045,-0.14045,-0,-0.141259
5.05,29.0893,0,94.0324,0.55461,0,-3.48911,5.055,-0.137493,-0,-0.135019
5.06,29.0948,0,93.9974,0.541122,0,-3.50235,5.065,-0.134567,-0,-0.12903
5.07,29.1001,0,93.9623,0.527921,0,-3.51501,5.075,-0.131675,-0,-0.123283
5.08,29.1053,0,93.9271,0.515004,0,-3.5271,5.085,-0.128817,-0,-0.117771
5.09,29.1104,0,93.8918,0.502367,0,-3.53866,5.095,-0.125996,-0,-0.112486
5.1,29.1154,0,93.8563,0.490006,0,-3.54969,5.105,-0.123214,-0,-0.10742
5.11,29.1202,0,93.8208,0.477919,0,-3.56023,5.115,-0.12047,-0,-0.102566
5.12,29.1249,0,93.7851,0.466101,0,-3.57029,5.125,-0.117767,-0,-0.0979158
5.13,29.1295,0,93.7494,0.454548,0,-3.5799,5.135,-0.115105,-0,-0.0934631
5.14,29.134,0,93.7135,0.443256,0,-3.58907,5.145,-0.112485,-0,-0.0892002
5.15,29.1384,0,93.6776,0.432222,0,-3.59782,5.155,-0.109909,-0,-0.0851203
5.16,29.1427,0,93.6416,0.421439,0,-3.60617,5.165,-0.107375,-0,-0.0812163
5.17,29.1468,0,93.6055,0.410906,0,-3.61413,5.175,-0.104885,-0,-0.0774818
5.18,29.1509,0,93.5693,0.400617,0,-3.62173,5.185,-0.102439,-0,-0.0739101
5.19,29.1548,0,93.533,0.390568,0,-3.62899,5.195,-0.100037,-0,-0.0704949
5.2,29.1587,0,93.4967,0.380754,0,-3.6359,5.205,-0.0976803,-0,-0.0672301
5.21,29.1625,0,93.4603,0.371171,0,-3.6425,5.215,-0.0953675,-0,-0.0641096
5.22,29.1661,0,93.4239,0.361816,0,-3.64879,5.225,-0.0930992,-0,-0.0611277
5.23,29.1697,0,93.3873,0.352683,0,-3.65478,5.235,-0.0908752,-0,-0.0582788
5.24,29.1732,0,93.3508,0.343768,0,-3.6605,5.245,-0.0886953,-0,-0.0555574
5.25,29.1766,0,93.3141,0.335067,0,-3.66595,5.255,-0.0865594,-0,-0.0529582
5.26,29.1799,0,93.2775,0.326575,0,-3.67114,5.265,-0.0844672,-0,-0.0504762
5.27,29.1831,0,93.2407,0.318289,0,-3.6761,5.275,-0.0824183,-0,-0.0481065
5.28,29.1863,0,93.2039,0.310204,0,-3.68082,5.285,-0.0804123,-0,-0.0458443
5.29,29.1893,0,93.1671,0.302316,0,-3.68531,5.295,-0.078449,-0,-0.043685
5.3,29.1923,0,93.1302,0.29462,0,-3.6896,5.305,-0.0765277,-0,-0.0416243
5.31,29.1952,0,93.0933,0.287112,0,-3.69368,5.315,-0.074648,-0,-0.0396579
5.32,29.198,0,93.0564,0.279789,0,-3.69757,5.325,-0.0728095,-0,-0.0377818
5.33,29.2008,0,93.0194,0.272647,0,-3.70128,5.335,-0.0710116,-0,-0.0359919
5.34,29.2035,0,92.9823,0.265681,0,-3.70481,5.345,-0.0692537,-0,-0.0342846
5.35,29.2061,0,92.9453,0.258887,0,-3.70817,5.355,-0.0675353,-0,-0.0326562
5.36,29.2087,0,92.9082,0.252262,0,-3.71138,5.365,-0.0658557,-0,-0.0311032
5.37,29.2112,0,92.871,0.245801,0,-3.71443,5.375,-0.0642145,-0,-0.0296223
5.38,29.2136,0,92.8339,0.239502,0,-3.71733,5.385,-0.0626108,-0,-0.0282102
5.39,29.216,0,92.7967,0.23336,0,-3.7201,5.395,-0.0610442,-0,-0.026864
5.4,29.2183,0,92.7595,0.227371,0,-3.72274,5.405,-0.059514,-0,-0.0255806
5.41,29.2205,0,92.7222,0.221533,0,-3.72525,5.415,-0.0580195,-0,-0.0243572
5.42,29.2227,0,92.685,0.215841,0,-3.72763,5.425,-0.0565601,-0,-0.0231911
5.43,29.2248,0,92.6477,0.210293,0,-3.72991,5.435,-0.0551352,-0,-0.0220797
5.44,29.2269,0,92.6104,0.204884,0,-3.73208,5.445,-0.0537441,-0,-0.0210206
5.45,29.2289,0,92.573,0.199611,0,-3.73414,5.455,-0.0523861,-0,-0.0200112
5.46,29.2309,0,92.5357,0.194472,0,-3.7361,5.465,-0.0510607,-0,-0.0190495
5.47,29.2328,0,92.4983,0.189463,0,-3.73797,5.475,-0.0497671,-0,-0.0181331
5.48,29.2347,0,92.4609,0.184581,0,-3.73975,5.485,-0.0485047,-0,-0.01726
5.49,29.2365,0,92.4235,0.179823,0,-3.74144,5.495,-0.0472729,-0,-0.0164283
5.5,29.2383,0,92.3861,0.175185,0,-3.74305,5.505,-0.046071,-0,-0.0156359
5.51,29.24,0,92.3487,0.170666,0,-3.74459,5.515,-0.0448984,-0,-0.0148811
5.52,29.2417,0,92.3112,0.166261,0,-3.74605,5.525,-0.0437546,-0,-0.0141621
5.53,29.2433,0,92.2737,0.161969,0,-3.74744,5.535,-0.0426388,-0,-0.0134773
5.54,29.2449,0,92.2363,0.157786,0,-3.74876,5.545,-0.0415504,-0,-0.012825
5.55,29.2465,0,92.1988,0.15371,0,-3.75002,5.555,-0.0404889,-0,-0.0122038
5.56,29.248,0,92.1613,0.149738,0,-3.75121,5.565,-0.0394537,-0,-0.0116122
5.57,29.2495,0,92.1237,0.145868,0,-3.75235,5.575,-0.0384441,-0,-0.0110489
5.58,29.2509,0,92.0862,0.142096,0,-3.75344,5.585,-0.0374597,-0,-0.0105124
5.59,29.2523,0,92.0487,0.138421,0,-3.75447,5.595,-0.0364997,-0,-0.0100015
5.6,29.2537,0,92.0111,0.134841,0,-3.75545,5.605,-0.0355637,-0,-0.00951513
5.61,29.255,0,91.9736,0.131352,0,-3.75638,5.615,-0.0346512,-0,-0.009052
5.62,29.2563,0,91.936,0.127953,0,-3.75727,5.625,-0.0337615,-0,-0.00861104
5.63,29.2576,0,91.8984,0.124641,0,-3.75812,5.635,-0.0328941,-0,-0.00819122
5.64,29.2588,0,91.8608,0.121414,0,-3.75892,5.645,-0.0320485,-0,-0.00779153
5.65,29.26,0,91.8232,0.11827,0,-3.75968,5.655,-0.0312243,-0,-0.00741102
5.66,29.2612,0,91.7856,0.115207,0,-3.76041,5.665,-0.0304208,-0,-0.00704879
5.67,29.2623,0,91.748,0.112223,0,-3.7611,5.675,-0.0296376,-0,-0.00670396
5.68,29.2634,0,91.7104,0.109315,0,-3.76176,5.685,-0.0288743,-0,-0.00637571
5.69,29.2645,0,91.6728,0.106483,0,-3.76239,5.695,-0.0281303,-0,-0.00606325
5.7,29.2656,0,91.6352,0.103723,0,-3.76298,5.705,-0.0274051,-0,-0.00576583
5.71,29.2666,0,91.5975,0.101034,0,-3.76355,5.715,-0.0266984,-0,-0.00548274
5.72,29.2676,0,91.5599,0.0984154,0,-3.76408,5.725,-0.0260096,-0,-0.00521329
5.73,29.2685,0,91.5223,0.0958638,0,-3.76459,5.735,-0.0253384,-0,-0.00495682
5.74,29.2695,0,91.4846,0.0933781,0,-3.76508,5.745,-0.0246842,-0,-0.00471273
5.75,29.2704,0,91.447,0.0909566,0,-3.76554,5.755,-0.0240468,-0,-0.00448042
5.76,29.2713,0,91.4093,0.0885976,0,-3.76598,5.765,-0.0234256,-0,-0.00425932
5.77,29.2722,0,91.3716,0.0862996,0,-3.7664,5.775,-0.0228202,-0,-0.00404891
5.78,29.273,0,91.334,0.0840609,0,-3.7668,5.785,-0.0222304,-0,-0.00384866
5.79,29.2739,0,91.2963,0.0818801,0,-3.76718,5.795,-0.0216556,-0,-0.00365809
5.8,29.2747,0,91.2586,0.0797557,0,-3.76753,5.805,-0.0210956,-0,-0.00347674
5.81,29.2755,0,91.221,0.0776862,0,-3.76788,5.815,-0.0205499,-0,-0.00330416
5.82,29.2762,0,91.1833,0.0756703,0,-3.7682,5.825,-0.0200182,-0,-0.00313994
5.83,29.277,0,91.1456,0.0737065,0,-3.76851,5.835,-0.0195002,-0,-0.00298367
5.84,29.2777,0,91.1079,0.0717935,0,-3.7688,5.845,-0.0189954,-0,-0.00283497
5.85,29.2784,0,91.0702,0.0699301,0,-3.76908,5.855,-0.0185037,-0,-0.00269347
5.86,29.2791,0,91.0325,0.0681149,0,-3.76934,5.865,-0.0180245,-0,-0.00255883
5.87,29.2798,0,90.9948,0.0663467,0,-3.76959,5.875,-0.0175577,-0,-0.00243072
5.88,29.2804,0,90.9571,0.0646242,0,-3.76983,5.885,-0.0171029,-0,-0.00230883
5.89,29.2811,0,90.9194,0.0629464,0,-3.77006,5.895,-0.0166598,-0,-0.00219285
5.9,29.2817,0,90.8817,0.0613121,0,-3.77027,5.905,-0.0162281,-0,-0.0020825
5.91,29.2823,0,90.844,0.0597201,0,-3.77048,5.915,-0.0158076,-0,-0.0019775
5.92,29.2829,0,90.8063,0.0581694,0,-3.77067,5.925,-0.0153978,-0,-0.00187761
5.93,29.2835,0,90.7686,0.0566589,0,-3.77086,5.935,-0.0149987,-0,-0.00178257
5.94,29.284,0,90.7309,0.0551875,0,-3.77103,5.945,-0.0146098,-0,-0.00169215
5.95,29.2846,0,90.6932,0.0537543,0,-3.7712,5.955,-0.014231,-0,-0.00160612
5.96,29.2851,0,90.6555,0.0523582,0,-3.77135,5.965,-0.013862,-0,-0.00152428
5.97,29.2856,0,90.6178,0.0509984,0,-3.7715,5.975,-0.0135025,-0,-0.00144641
5.98,29.2861,0,90.5801,0.0496738,0,-3.77165,5.985,-0.0131522,-0,-0.00137234
5.99,29.2866,0,90.5423,0.0483835,0,-3.77178,5.995,-0.0128111,-0,-0.00130187
